Item Id,Item Name,Price,Sales,Shop Name,Commission Rate,Commission,Product Link,Offer Link
"43417706506,Kit 3 Regata Blusa Decote Quadrado Gringa Reta Suplex Premium Liso Verão Moda Tendencia,""53,90"",3mil+,Burne,18%,""R$9,70"",https://shopee.com.br/product/471432321/43417706506,https://s.shopee.com.br/AUq4TIjTIt"
"47153278382,"" Modelador de corpo estilo europeu e americano com zíper na virilha inferior, redução de cintura, levantamento de"",""91,98"",7mil+,Choice Oficial,13%,""R$11,96"",https://shopee.com.br/product/1006215031/47153278382,https://s.shopee.com.br/16Ry0NRbs"
"41268815093,Conjunto linho feminino Social calça pantalona e Blusa regata,""63,00"",4mil+,ZEBRITA OFICIAL,13%,""R$8,19"",https://shopee.com.br/product/1283254175/41268815093,https://s.shopee.com.br/BPsAJMoGv"
"22898051635,Cardigan  Kimono Tricot Feminino Quadriculado Casaco Teddy Manga Longa Aberto Elegante WM Malhas,""49,80"",8mil+,WM Malhas,18%,""R$8,96"",https://shopee.com.br/product/1178899059/22898051635,https://s.shopee.com.br/LjIMcMAvy"
"23098939170,""Vestido Indiano longo ESTAMPADO LONGO FRENTE Única e costa Nua, ELEGANTE"",""73,13"",1mil+,Bellas Confecções,22%,""R$16,09"",https://shopee.com.br/product/1503610921/23098939170,https://s.shopee.com.br/W2iYvLXb1"
"25895450123,Casaco Feminino Inverno Plus Size Blusa De Frio Feminina Casaco Teddy Feminino Gola Alta Com Ziper,""49,90"",1mil+,BASSY II,7%,""R$3,49"",https://shopee.com.br/product/427964511/25895450123,https://s.shopee.com.br/gM8lEKuG4"
"23098945093,#SUPER PROMOÇÃO DE NOSSO CONJUNTO FEMININO EM ALFAITARIA EM SHORT E COLETE  TENDENCIA 2026😎💕,""51,99"",6mil+,MODAS BARBARA,22%,""R$11,44"",https://shopee.com.br/product/1388617340/23098945093,https://s.shopee.com.br/qfYxXKGv7"
"22193060864,Macaquinho feminino Tercido Alfaiataria Coleção Nova,""79,80"",8mil+,RL MODAS FEM & MAS,15%,""R$11,97"",https://shopee.com.br/product/866139490/22193060864,https://s.shopee.com.br/10yz9qJdaA"
"19597998332,Vestido feminino longo lastex estampado moda evangélica luxo - REF 149,""49,49"",1mil+,AJ3 Moda,16%,""R$7,92"",https://shopee.com.br/product/1395552649/19597998332,https://s.shopee.com.br/1BIPM9J0FD"
"23994398489,kit 3 Blusas Feminina Baby Look Manga Curta Gola Quadrada Decote Quadrado Moda Casual Versátil Blogueira 2025,""52,80"",10mil+,Loja Story 2,8%,""R$4,22"",https://shopee.com.br/product/293097193/23994398489,https://s.shopee.com.br/1LbpYSIMuG"
"22898893401,Conjunto em Malha 100% algodão Shorts e Blusa,""39,92"",10mil+,Betinha Moda,15%,""R$5,99"",https://shopee.com.br/product/414476659/22898893401,https://s.shopee.com.br/1VvFklHjZJ"
"23998145129,Macacão Feminino Pantalona Longo Luxo Festa Elegante Social Casual Chique,""139,90"",1mil+,Atelier_Chic_Moda_Feminina,20%,""R$27,98"",https://shopee.com.br/product/1394205374/23998145129,https://s.shopee.com.br/1gEfx4H6EM"
"22095951241,Blusa de frio feminina delicada com manga bufante texturizada,""69,90"",3mil+,bordamalhas,24%,""R$16,78"",https://shopee.com.br/product/778498799/22095951241,https://s.shopee.com.br/1qY69NGStP"
"19399260911,KIT 3 Blusas Feminina Cacharrel Gola Alta Manga Longa Segunda Pele Básica Para Inverno Frio,""57,99"",3mil+,GYZER ,22%,""R$12,76"",https://shopee.com.br/product/968302991/19399260911,https://s.shopee.com.br/20rWLgFpYS"
"58200516597,Conjunto Feminino Blusa e Calça PANTALONA AZUL,""59,99"",1mil+,HERRIS,16%,""R$9,60"",https://shopee.com.br/product/1259685626/58200516597,https://s.shopee.com.br/2BAwXzFCDV"
"9320158151,Macacão social  de alcinha com cinto,""54,51"",20mil+,@boutique_manumodas,""8,1%"",""R$4,36"",https://shopee.com.br/product/392316894/9320158151,https://s.shopee.com.br/2LUMkIEYsY"
"23794439833,Short Feminino Macio Versatil Dia Dia Praia Piscina Confortável Estampa Variada Envio Imediato P-GG,""21,98"",7mil+,DELLA BELLA,19%,""R$4,18"",https://shopee.com.br/product/1324799058/23794439833,https://s.shopee.com.br/2VnmwbDvXb"
"23994378811,Kit 2 Blusa Feminina Mula Manca Suplex com Forro – Moda Blogueira Conforto e Estilo,""35,96"",9mil+,LOJA KP MODAS,24%,""R$8,63"",https://shopee.com.br/product/872074582/23994378811,https://s.shopee.com.br/2g7D8uDICe"
"23098928074,Conjunto Feminino Alfaiataria social. TECIDO PREMIUM,""69,90"",3mil+,R C MODA FEMININA,7%,""R$4,89"",https://shopee.com.br/product/1264622325/23098928074,https://s.shopee.com.br/2qQdLDCerh"
"45051010792,Calça Jeans Wide Leg Feminina Cintura Alta com Listras Laterais Estilo Esportivo Streetwear,""71,19"",2mil+,CAMAROTE JEANS,15%,""R$10,68"",https://shopee.com.br/product/703933439/45051010792,https://s.shopee.com.br/30k3XWC1Wk"
"58201695982,Pijama Feminino Baby Doll Curto Verão Alcinha Barato,""26,90"",3mil+,Emice Store,13%,""R$3,50"",https://shopee.com.br/product/243645524/58201695982,https://s.shopee.com.br/3B3TjpBOBn"
"23494047705,Meia de Compressão Varizes Pernas Cansadas Inchaço Dores 3/4 Zíper Compressão Unissex,""27,99"",5mil+,Bolsa & Cia,20%,""R$5,60"",https://shopee.com.br/product/340651617/23494047705,https://s.shopee.com.br/3LMtw8Akqq"
"23598046852,kit 3 conjunto feminino short feminino de moletom camiseta básica feminina blusa mais short de bolso blusa gola o,""132,90"",4mil+,Nandamatos.store,7%,""R$9,30"",https://shopee.com.br/product/934481538/23598046852,https://s.shopee.com.br/3VgK8RA7Vt"
"22099059804,Calça Feminina Flare Pantalona Bege Jeans Premium Empina Bumbum Boca de Sino Cos Alto Com Elastano,""59,99"",9mil+,Mark Jeans Wear,8%,""R$4,80"",https://shopee.com.br/product/549655861/22099059804,https://s.shopee.com.br/3fzkKk9UAw"
"23994231697,Kit 5 pijamas baby dool sortidos SUEDE personagem,""27,90"",4mil+,Atacadão da Moda Intima nf,10%,""R$2,79"",https://shopee.com.br/product/538064890/23994231697,https://s.shopee.com.br/3qJAX38qpz"
"22492998795,Casaco Sobretudo Parca Feminino Lã Premium,""135,90"",2mil+,Level Co.,13%,""R$17,67"",https://shopee.com.br/product/590361036/22492998795,https://s.shopee.com.br/40cajM8DV2"
"23498366207,Kit Camisa Mãe e Filha Quando o amor transbordou - Camisetas Tal Mãe Tal Filha Combinando Look Mães,""63,00"",100,Estampa&Encanta,15%,""R$9,45"",https://shopee.com.br/product/367899561/23498366207,https://s.shopee.com.br/4Aw0vf7aA5"
"23598464969,Cardigan Xadrez Casaco Kimono Sobretudo Tricô Moda Inverno Elegante Feminino Frio Lã Boho,""59,99"",10mil+,Estilo Blogueirinha,15%,""R$9,00"",https://shopee.com.br/product/319913137/23598464969,https://s.shopee.com.br/4LFR7y6wp8"
"21097630324,Short modelo Alfaiataria Zarah cintura Alta Feminino Elegante Versátil & Confortável,""15,99"",50mil+,Kairos_Moda,9%,""R$1,44"",https://shopee.com.br/product/263890949/21097630324,https://s.shopee.com.br/4VYrKH6JUB"
"20599650404,Blusa De Frio Feminina Com Trança Moda Blogueira Tendência 2025 Blusa Tricot Manga Bufante,""49,00"",4mil+,COSTAFE MALHAS ,15%,""R$7,35"",https://shopee.com.br/product/543316913/20599650404,https://s.shopee.com.br/4fsHWa5g9E"
"22293882490,""kit blusa camiseta mãe e filha, tshirt mamãe e filho dia das mães presente ensaio BENÇÃO DE DEUS, cristã plus size"",""30,90"",223,CHARME TSHIRTERIA SP,19%,""R$5,87"",https://shopee.com.br/product/372262336/22293882490,https://s.shopee.com.br/4qBhit52oH"
"20363604137,MACACÃO LONGO CANOA OMBRO A OMBRO DUNA,""66,00"",9mil+,shin_bel,20%,""R$13,20"",https://shopee.com.br/product/440554080/20363604137,https://s.shopee.com.br/50V7vC4PTK"
"27794050555,Calça Jeans Feminina Cargo Wide Leg Cintura Alta Listras Laterais Estilo Esportivo Streetwear,""69,91"",4mil+,CAMAROTE JEANS,16%,""R$11,19"",https://shopee.com.br/product/703933439/27794050555,https://s.shopee.com.br/5AoY7V3m8N"
"23994398611,kit 3 Blusas Feminina Baby Look Manga Curta Gola Quadrada Decote Quadrado Moda Casual Versátil Blogueira 2025,""47,00"",10mil+,Wenew Store,13%,""R$6,11"",https://shopee.com.br/product/1518914283/23994398611,https://s.shopee.com.br/5VROW72VSS"
"22793964738,Conjunto Vestido Tomara Que Caia Com Blusa Capa Dunas,""49,87"",4mil+,C&G Boutique,13%,""R$6,48"",https://shopee.com.br/product/374676574/22793964738,https://s.shopee.com.br/5L7yJo38nR"
"52600872706,Bermuda Jeans Feminina Comprida Jorts Cintura Alta Casual,""62,78"",2mil+,CAMAROTE JEANS,15%,""R$9,42"",https://shopee.com.br/product/703933439/52600872706,https://s.shopee.com.br/5q4Euj1EmY"
"23198792598,vestido regata con botom perolados com bolço y tem laço,""74,80"",4mil+,T&K MODAS FEMININAS,3%,""R$2,24"",https://shopee.com.br/product/896347166/23198792598,https://s.shopee.com.br/5fkoiQ1s7X"
"21198031054,Kit 2 Regatas Blusinha Feminina Básica Elegante Moda Blogueira Tendencia Tecido Helanca,""29,90"",4mil+,SPF VARIEDADES,13%,""R$3,89"",https://shopee.com.br/product/942279253/21198031054,https://s.shopee.com.br/6Ah5JKzy6e"
"20018437267,Conjunto Kimono Top Short Kimono Casual Elegante,""53,63"",10mil+,Pura Confecções,16%,""R$8,58"",https://shopee.com.br/product/627902193/20018437267,https://s.shopee.com.br/60Nf720bRd"
"58254261558,Kit 2 Conjuntos Camisola + Pijama Feminino Baby Doll Sexy Lingerie Coração,""37,99"",654,Lualuu,12%,""R$4,56"",https://shopee.com.br/product/897545291/58254261558,https://s.shopee.com.br/6VJvhwyhQk"
"17592293854,Blusa Feminina De Tricot Manga Longa Colmeia Onda Tricô Inverno Suéter Trico,""39,90"",6mil+,Storesthe,10%,""R$3,99"",https://shopee.com.br/product/215743890/17592293854,https://s.shopee.com.br/6L0VVdzKlj"
"22398326637,Blusa Mula Manca Feminina Com Fivela,""22,55"",10mil+,SEJA SEMPRE LINDA,15%,""R$3,38"",https://shopee.com.br/product/258730663/22398326637,https://s.shopee.com.br/6pwm6YxQkq"
"23494532465,Conjunto de Linho Manga Curta Com Botão De Short Cintura Elastek,""84,99"",414,COELIN FASHION LTDA,21%,""R$17,85"",https://shopee.com.br/product/1309613056/23494532465,https://s.shopee.com.br/6fdLuFy45p"
"22598355594,Baby Doll Canelado com Renda Conforto Estilo Noites Suaves Pijama,""30,54"",30mil+,Thyanna Confecções,16%,""R$4,89"",https://shopee.com.br/product/510403951/22598355594,https://s.shopee.com.br/7AZcVAwA4w"
"13738041371,Macacão macaquinho jardineira de carga longo feminino com bolsos no cinto e alça de ombro amarrada no tornozelo,""99,62"",1mil+,beautiful_diary,10%,""R$9,96"",https://shopee.com.br/product/572324101/13738041371,https://s.shopee.com.br/70GCIrwnPv"
"21398271131,Body Feminino Com Bojo Canelado Ad,""33,99"",5mil+,SEJA SEMPRE LINDA,15%,""R$5,10"",https://shopee.com.br/product/258730663/21398271131,https://s.shopee.com.br/7VCStmutP2"
"23799022145,Kit Conjunto 1 Body Gola QUADRADA Neutras  + Short Neutro em Alfaiataria com cinto Moda Blogueira Tendencia 2026,""69,75"",3mil+,Intimates Store,10%,""R$6,98"",https://shopee.com.br/product/756608348/23799022145,https://s.shopee.com.br/7Kt2hTvWk1"
"18998140799,""Vestido Maxi Midi, Alça Regulavel,Tricoline Estampado Barrado 100%Algodấo,Forrado"",""142,50"",149,MODAS FE,14%,""R$19,95"",https://shopee.com.br/product/1194952981/18998140799,https://s.shopee.com.br/7ppJIOtcj8"
"58202299160,Calça Feminina Pantalona Wide Leg Duna com Bolso elastico Cintura Alta Tendência,""27,90"",5mil+,alicias.moda,15%,""R$4,19"",https://shopee.com.br/product/1629591237/58202299160,https://s.shopee.com.br/7fVt65uG47"
"50656707662,kit 2 Blusa Regata Femenina Assimétrica Moderna Bico Diagonal DUNA,""34,99"",2mil+,Modas Thaise,7%,""R$2,45"",https://shopee.com.br/product/1371217704/50656707662,https://s.shopee.com.br/8AS9h0sM3E"
"22998749785,Conjunto  Feminino  Tendência   ASSIMÉTRICO PREMIUM,""59,99"",1mil+,HERRIS,16%,""R$9,60"",https://shopee.com.br/product/1259685626/22998749785,https://s.shopee.com.br/808jUhszOD"
"43801619415,""Macaquinho Feminino de Alcinha Canelado, Academia, festa"",""19,99"",10mil+,PERSEVERANÇAMODAS,16%,""R$3,20"",https://shopee.com.br/product/1161163834/43801619415,https://s.shopee.com.br/8V505cr5NK"
"44265373159,Calça Jeans Feminina Wide Leg Cintura Alta Pantalona MARMORIZADA CINTURA ALTA,""59,90"",10mil+,Platinum Jeans,8%,""R$4,79"",https://shopee.com.br/product/1506519047/44265373159,https://s.shopee.com.br/8KlZtJriiJ"
"23493928431,Cropped Sereia Concha Liso Moda Blogeira Retro Neoprene com Bojo Balada,""29,98"",1mil+,BaymaModas,17%,""R$5,10"",https://shopee.com.br/product/1195082438/23493928431,https://s.shopee.com.br/8phqUEpohQ"
"22098079837,Conjunto em Alfaiataria Lisa e Poá Com Saia Midi e Blusa com Detalhe na Gola,""113,00"",1mil+,Maria Li Modas,16%,""R$18,08"",https://shopee.com.br/product/426528238/22098079837,https://s.shopee.com.br/8fOQHvqS2P"
"14617458808,Vestido Longo Feminino Com Botão Solto Estampado Vestido Camisa,""40,42"",576,Dylwp Roupas Femininas,27%,""R$10,91"",https://shopee.com.br/product/340310540/14617458808,https://s.shopee.com.br/9AKgsqoY1W"
"6841921304,Macaquinho Curto Feminino Verão de Alça Dupla com Zíper nas CostasP|M|G|GG,""99,90"",222,Mira Luxo Modas,21%,""R$20,98"",https://shopee.com.br/product/284502375/6841921304,https://s.shopee.com.br/901GgXpBMV"
"23098898325,Cinta Modelador Fio Duplo Feminina Cetinete Conforto Compressão,""59,99"",786,Fortal Magazine,9%,""R$5,40"",https://shopee.com.br/product/315548164/23098898325,https://s.shopee.com.br/9UxXHSnHLc"
"46856019453,Conjunto Alfaiataria  Feminino Curto Tomara Que Caia e Shorts Blogueira,""119,90"",625,Blog Stores,8%,""R$9,59"",https://shopee.com.br/product/1009317201/46856019453,https://s.shopee.com.br/9Ke759nugb"
"22497753584,Short Alfaiataria Feminino Social com Cinto Cintura Alta PROMOÇÃO,""18,90"",70mil+,Elegância & Você,8%,""R$1,51"",https://shopee.com.br/product/1343492381/22497753584,https://s.shopee.com.br/9paNg4m0fi"
"21098547793,Kit Camisola Amamentação Pós Parto Com Robe de Romantic e Renda Vestido Maternidade Gestante,""49,90"",4mil+,Avezo Modas,23%,""R$11,48"",https://shopee.com.br/product/719869912/21098547793,https://s.shopee.com.br/9fGxTlme0h"
"44805608370,Calça Wide Leg Jeans Marmorizada Premium Levanta Bumbum Cintura Alta Perna Larga Calça Pantalona,""65,85"",444,Mundo Jeans Premium,15%,""R$9,88"",https://shopee.com.br/product/545724988/44805608370,https://s.shopee.com.br/AADE4gkjzo"
"58251611078,Conjunto em linho importado camisa e short com forrado casaul elegante para seu looks coreção novo em verão,""129,99"",4mil+,lefemoda,14%,""R$18,20"",https://shopee.com.br/product/439722662/58251611078,https://s.shopee.com.br/9ztnsNlNKn"
"28603118425,Lovito Regata Casual Com Laço Liso Para Mulheres LNA65225,""43,80"",2mil+,Lovito Loja Oficial,13%,""R$5,69"",https://shopee.com.br/product/426378412/28603118425,https://s.shopee.com.br/AUq4TIjTJu"
"23597695732,Vestido Mídi Alça Rodado Vestido Moda Cristã Feminino  Casual De Alça Liso,""48,00"",1mil+,MAGIC MODA,30%,""R$14,40"",https://shopee.com.br/product/382946557/23597695732,https://s.shopee.com.br/AKWeGzk6et"
"23897562583,shortinho linho com elástico na cintura forrado doo PP oa G2,""59,99"",20mil+,Zilli Style,16%,""R$9,60"",https://shopee.com.br/product/773974758/23897562583,https://s.shopee.com.br/BPsAJMoHw"
"44410683550,Conjunto Feminino Calça Pantalona com Blusa feminina Manga Curta,""64,99"",20mil+,Monarkamodas,13%,""R$8,45"",https://shopee.com.br/product/1021606058/44410683550,https://s.shopee.com.br/16Ry0NRcv"
"40459348822,Kit até 10 Calcinhas Cintura Alta Modeladora Rupee Em Cores Sortidas,""36,72"",1mil+,Rupee Store,33%,""R$12,12"",https://shopee.com.br/product/1272629606/40459348822,https://s.shopee.com.br/W2iYvLXc2"
"15569121811,Blazer Feminino Casaquinho Maxi Longo Sobretudo Alfaiataria Social Blazer Com Botão,""47,15"",20mil+,joker_ji_cn,8%,""R$3,77"",https://shopee.com.br/product/439954127/15569121811,https://s.shopee.com.br/LjIMcMAx1"
"23931899885,Macacao Feminino Decotado Alcinha 2 Fendas Pantalona,""49,99"",2mil+,FÊNIX FRF,28%,""R$14,00"",https://shopee.com.br/product/824474412/23931899885,https://s.shopee.com.br/qfYxXKGw8"
"22599192898,Conjunto Duna Chic – Camisão + Short,""70,00"",1mil+,HeloConfecções,17%,""R$11,90"",https://shopee.com.br/product/872626538/22599192898,https://s.shopee.com.br/gM8lEKuH7"
"23999028190,Pijama de Botão Americano Feminino Blogueira Estiloso Temático Meia Manga Short Doll Fofo,""56,59"",4mil+,WS ATACADISTA,16%,""R$9,05"",https://shopee.com.br/product/521503588/23999028190,https://s.shopee.com.br/1BIPM9J0GE"
"41673698200,Kit 2 Blusa Feminina Estilosa Ribana Canelado Casual Tendência Verão,""40,68"",10mil+,Modama Oficial,18%,""R$7,32"",https://shopee.com.br/product/1339164485/41673698200,https://s.shopee.com.br/10yz9qJdbD"
"19825499678,Kit 2 Casaquinho Tricô Feminino Manga Longa,""29,90"",60mil+,Sal & Rosa,13%,""R$3,89"",https://shopee.com.br/product/372739370/19825499678,https://s.shopee.com.br/1VvFklHjaK"
"23898633363,CONJUNTO  EM  ALFAIATARIA  CALÇA E  COLETE   LOOK CASUAL  CHIC TENDENCIA 2026🔥🔥🔥,""78,54"",3mil+,MODAS BARBARA,19%,""R$14,92"",https://shopee.com.br/product/1388617340/23898633363,https://s.shopee.com.br/1LbpYSIMvJ"
"22597367269,KIT 2 Short Cós Alta Qualidade Segunda Pele Bermuda Anágua Liso Feminina,""22,90"",40mil+,THE KLEN Store,16%,""R$3,66"",https://shopee.com.br/product/985018573/22597367269,https://s.shopee.com.br/1qY69NGSuQ"
"21272611404,Calça Pantalona Feminina Cintura Alta no moletom confortável e estilosa Calça Wide Leg Moletom Feminina conjunto moletom,""49,90"",30mil+,Nandamatos.store,14%,""R$6,99"",https://shopee.com.br/product/934481538/21272611404,https://s.shopee.com.br/1gEfx4H6FP"
"23598568886,Cropped Top Feminino Personalizado Copa 2026 ESTHER BRAZIL,""29,94"",969,MYDREAMS1,18%,""R$5,39"",https://shopee.com.br/product/587578299/23598568886,https://s.shopee.com.br/2BAwXzFCEW"
"41406929361,Conjunto Feminino Alfaiataria Blusa Colete Calça Pantalona Social Elegante com Botão Trabalho Festa Moda Evangélica,""59,90"",3mil+,Doce Glamour Fashion,16%,""R$9,58"",https://shopee.com.br/product/636417604/41406929361,https://s.shopee.com.br/20rWLgFpZV"
"13640111690,Shorts Jeans Feminino Colorido Rasgados Cintura Alta,""59,90"",10mil+,Zatter Jeans Store,3%,""R$1,80"",https://shopee.com.br/product/543845230/13640111690,https://s.shopee.com.br/2VnmwbDvYc"
"21498141234,SAIA ENVELOPE TRANSPASSADA COM FORRO VÁRIAS MANEIRAS DE USAR,""29,59"",6mil+,H_Amoda femenina,18%,""R$5,33"",https://shopee.com.br/product/1359950682/21498141234,https://s.shopee.com.br/2LUMkIEYtb"
"22394683649,T-Shirt Feminina Yoga Fitness Estampada Blusa 100% Algodão Envio Imediato,""27,90"",9mil+,Tee Heaven,10%,""R$2,79"",https://shopee.com.br/product/1574126113/22394683649,https://s.shopee.com.br/2qQdLDCesi"
"41715737413,Conjunto Feminino Alfaiataria Blusa Colete e Calça Pantalona Social Elegante com Botão Moda Mulher Evangélica Verão,""59,90"",4mil+,Doce Glamour Fashion,16%,""R$9,58"",https://shopee.com.br/product/636417604/41715737413,https://s.shopee.com.br/2g7D8uDIDh"
"23698061952,Kit 2 Short Feminino Alfaiataria Social com dois Cinto Cintura Alta PROMOÇÃO,""38,90"",10mil+,NFT MODAS,20%,""R$7,78"",https://shopee.com.br/product/1027435385/23698061952,https://s.shopee.com.br/3B3TjpBOCo"
"23293978804,Calça Pantalona De Linho Com Cinto Fake e Cintura Alta e Bolsos,""49,99"",10mil+,romeromodasltda,14%,""R$7,00"",https://shopee.com.br/product/1483626750/23293978804,https://s.shopee.com.br/30k3XWC1Xn"
"27092535522,Blusa Feminina Elegante Mula Manca Assimétrica Casual Ombro Único Com Franzido,""24,89"",20mil+,KGB CLOSET,17%,""R$4,23"",https://shopee.com.br/product/1101963744/27092535522,https://s.shopee.com.br/3VgK8RA7Wu"
"22494247394,CONJUNTO  FEMININO SOCIAL EN ALFAIATARIA PERFEITO PARA TRABALHO OU  PASSEIO COLETE E SHORTS,""51,99"",6mil+,MODAS BARBARA,19%,""R$9,88"",https://shopee.com.br/product/1388617340/22494247394,https://s.shopee.com.br/3LMtw8Akrt"
"21798890887,Short Jeans Feminino Mom Short Jeans Cintura Alta Sem Lycra Bermuda Jeans feminina conjunto feminino,""54,90"",10mil+,OliverStyle,12%,""R$6,59"",https://shopee.com.br/product/1063200987/21798890887,https://s.shopee.com.br/3qJAX38qr0"
"22894519217,Kit de Calcinhas Fio Duplo Levanta Bumbum Fio Dental Confortável Forro em Algodão Sensual,""33,99"",10mil+,Lumen Lingerie,17%,""R$5,78"",https://shopee.com.br/product/1007722569/22894519217,https://s.shopee.com.br/3fzkKk9UBz"
"18099289187,Blusa de frio delicada com estampa em cerejinhas,""49,90"",2mil+,Doce tricot,20%,""R$9,98"",https://shopee.com.br/product/1180901138/18099289187,https://s.shopee.com.br/4Aw0vf7aB6"
"27568724319,Conjuntos de manga longa em torno do pescoço impresso moletom e leggings,""98,33"",557,Loja de fábrica de roupas WANGPAI,18%,""R$17,70"",https://shopee.com.br/product/970127066/27568724319,https://s.shopee.com.br/40cajM8DW5"
"22898915002,Calça Jeans Feminina Wide Leg Marmorizada Pantalona Cintura Alta Tecido Grosso Elegante Confortável,""67,20"",4mil+,Dolte Jeans,11%,""R$7,39"",https://shopee.com.br/product/1577918830/22898915002,https://s.shopee.com.br/4VYrKH6JVC"
"23630821156,Blusa de frio feminina estilo blogueirinha moda 2023,""69,90"",10mil+,bordamalhas,24%,""R$16,78"",https://shopee.com.br/product/778498799/23630821156,https://s.shopee.com.br/4LFR7y6wqB"
"22998132143,Kit 2 Blusas Feminina Gola Alta Manga Curta,""38,40"",1mil+,Lunna.Modas,23%,""R$8,83"",https://shopee.com.br/product/1446905449/22998132143,https://s.shopee.com.br/4qBhit52pI"
"18899841725,Conjunto Feminino Casual Blusa e Saia Inverno Modelador Canelado Gola Alta Elegante Aconchegante,""139,90"",268,MAX MIX,16%,""R$22,38"",https://shopee.com.br/product/595629696/18899841725,https://s.shopee.com.br/4fsHWa5gAH"
"26992178231,Lovito Calças Casuais Zíper Bolso Falso Botão Todas As Estações Calças Cáqui Clássica E Versátil para Mulheres L154ED040,""75,90"",108,Lovito Loja Oficial,7%,""R$5,31"",https://shopee.com.br/product/426378412/26992178231,https://s.shopee.com.br/5AoY7V3m9O"
"28874550138,Lovito Saia Plus Size Curva Casual Lisa Com Botões Para Mulheres LNL83250,""56,94"",2mil+,Lovito Loja Oficial,7%,""R$3,99"",https://shopee.com.br/product/426378412/28874550138,https://s.shopee.com.br/50V7vC4PUN"
"18897790475,Macacão Social Longo Elegante Frente Única Fenda Frontal Lastex nas Costas,""59,27"",4mil+,Erik_fashion,19%,""R$11,26"",https://shopee.com.br/product/1281428584/18897790475,https://s.shopee.com.br/5fkoiQ1s8W"
"23898929983,Conjunto Feminino Calça larga cintura alta Blusa manga longa botões,""129,99"",1mil+,Dia  de Mulher,10%,""R$13,00"",https://shopee.com.br/product/1001241129/23898929983,https://s.shopee.com.br/4Aw0vmr5E0"
"20539963333,Vestido longo moda cristã feminino em Viscose/Viscolinho casual de alça Muito Lindo com elástico.,""62,00"",1mil+,MAGIC MODA,30%,""R$18,60"",https://shopee.com.br/product/382946557/20539963333,https://s.shopee.com.br/40cajTriYz"
"21198316548,Shorts Saia Jeans 100% Algodão Short Saia Jeans Algodão Premium Moda Blogueira,""84,61"",10mil+,Olhares Store,15%,""R$12,69"",https://shopee.com.br/product/1293271124/21198316548,https://s.shopee.com.br/4VYrKOpoY6"
"22298888626,Kit 3 Blusa Feminina Suplex Manga Curta Baby tee,""41,50"",30mil+,M.C FASHION,13%,""R$5,40"",https://shopee.com.br/product/1478384555/22298888626,https://s.shopee.com.br/4LFR85qRt5"
"22494425870,Conjunto Linhão Feminino Com Cinto Verão 2025,""62,40"",7mil+,miguelmodas710,18%,""R$11,23"",https://shopee.com.br/product/1214595010/22494425870,https://s.shopee.com.br/4qBhj0oXsC"
"25210590384,""Sutiã Feminino Push Up Plus Size Copo Completo Ajustável-Preto \ Cinza Pele , Suporte Superior Dobrável Lateral Para Lev"",""19,80"",20mil+,Choice Oficial,7%,""R$1,39"",https://shopee.com.br/product/1006215031/25210590384,https://s.shopee.com.br/4fsHWhpBDB"
"22898148410,Kit 2 Baby Doll Short Confortável Renda Delicada Fresco,""66,84"",7mil+,Atacadão Mixx,13%,""R$8,69"",https://shopee.com.br/product/1415413030/22898148410,https://s.shopee.com.br/5AoY7cnHCI"
"58253804767,Camiseta Regata Top Cropped Brasil Canelada Premium Cores Vivas Verão,""38,61"",94,Boutique Thais Matos,27%,""R$10,42"",https://shopee.com.br/product/1143665680/58253804767,https://s.shopee.com.br/50V7vJnuXH"
"58202513550,Conjunto  Feminino Plus Size com Blusa T-shirt e Short Meia Coxa Malha 100% Algodão,""49,90"",3mil+,Jadore Plus Size,7%,""R$3,49"",https://shopee.com.br/product/1113241364/58202513550,https://s.shopee.com.br/2qQdLKw9vs"
"23393787289,Kit Calcinhas Confortável Sem Costura Leve Poliamida,""21,20"",40mil+,Ferraz Modas,10%,""R$2,12"",https://shopee.com.br/product/379507619/23393787289,https://s.shopee.com.br/2g7D91wnGr"
"22594169245,Short Feminino Cintura Alta Soltinho Malha Viscolycra Premium Novo Brisa,""26,80"",10mil+,WM Curvas,24%,""R$6,43"",https://shopee.com.br/product/1454884597/22594169245,https://s.shopee.com.br/3B3TjwutFy"
"23098798791,Blusa Feminina Drapeada Ribana Algodão Elegante Mula Manca Um Ombro só Blusinha Verão novidade,""23,75"",4mil+,REBELDIA CONFECCOES,20%,""R$4,75"",https://shopee.com.br/product/1600983850/23098798791,https://s.shopee.com.br/30k3XdvWax"
"51800836647,Lovito Conjunto Elegante Blusa Calça Listrada Shorts Fivela Metálica Primavera/verão Calça Marrom Para Mulheres LBL30237,""40,50"",608,Lovito Loja Oficial,7%,""R$2,84"",https://shopee.com.br/product/426378412/51800836647,https://s.shopee.com.br/3VgK8Ytca4"
"21799847744,Calça Pantalona Alfaiataria Pantalona com Cinto,""62,99"",10mil+,Moda Mania Feminina,3%,""R$1,89"",https://shopee.com.br/product/770860156/21799847744,https://s.shopee.com.br/3LMtwFuFv3"
"58203226233,Vestido Curto Ribana Brasil Copa do Mundo 2026,""58,99"",34,KSSTORE,7%,""R$4,13"",https://shopee.com.br/product/1198762464/58203226233,https://s.shopee.com.br/3qJAXAsLuA"
